item_id,item_name,store_id,store_name,category_id,category_name,status,created_at
mysql: [Warning] Using a password on the command line interface can be insecure.
1837,Aloo Gobi,NULL,NULL,107,NULL,1,2025-01-09 09:14:23
1841,Aloo Jeera,NULL,NULL,107,NULL,1,2025-01-09 09:28:52
1840,Aloo Simal,NULL,NULL,107,NULL,1,2025-01-09 09:23:38
1873,Aloo Vange,NULL,NULL,107,NULL,1,2025-01-09 11:19:45
435,Chicken,NULL,NULL,14,Fast Food,1,2024-11-14 08:26:41
17456,DR OETKER O 250g PET- VEG MAYO ORIGINAL,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17957,DR OETKER O 250g PET- VEG MAYO ORIGINAL,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17958,DR OETKER S 245G PET-EGG MAYONNAISE,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17457,DR OETKER S 245G PET-EGG MAYONNAISE,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17458,DR OTKR FUC 250G PET- SANDWICH SPREAD,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17959,DR OTKR FUC 250G PET- SANDWICH SPREAD,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17960,DR. OETKER FUN FDS 315G- P&P RED SAUCE,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17459,DR. OETKER FUN FDS 315G- P&P RED SAUCE,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17460,DR. OETKER FUNFOOD VEG MAYONNAISE GARLIC,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17961,DR. OETKER FUNFOOD VEG MAYONNAISE GARLIC,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17962,DR. OETKR FY 400g PET-PEANUT BUTTER,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17461,DR. OETKR FY 400g PET-PEANUT BUTTER,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17462,DR.OETKR FS 250G PET-VEG MAYO BURGER,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17963,DR.OETKR FS 250G PET-VEG MAYO BURGER,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17964,DR.OTK PST 315G- PZA  TOPPING,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17463,DR.OTK PST 315G- PZA  TOPPING,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17464,DRINKING CHOCOLATE,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17965,DRINKING CHOCOLATE,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17966,Drown,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17465,Drown,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17466,DROWN SMALL,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17967,DROWN SMALL,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17968,DRY COCOCOCONUT 500G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17467,DRY COCOCOCONUT 500G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17468,DRY COCONUT 2500G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17969,DRY COCONUT 2500G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17970,DRY FRUIT MIX 150 G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17469,DRY FRUIT MIX 150 G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17470,DTL SENHW 200 ml PET,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17971,DTL SENHW 200 ml PET,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17972,DU CB AL AA 2BCD BKC,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17471,DU CB AL AA 2BCD BKC,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17472,DU CB AL AAA 2BCD BK,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
